protocol;pkt_length;pkt_rate;pkt_count;ip_ttl;status
ICMP;64;2166;128561;64;DDOS-Attack
ICMP;77;1000;56096;64;DDOS-Attack
UDP;232;6;479;128;Normal
UDP;1032;1;71;64;Normal
UDP;70;500;26616;64;DDOS-Attack
UDP;479;50;3144;32;Normal
ICMP;77;1035;61848;64;DDOS-Attack
UDP;71;1943;111907;64;DDOS-Attack
UDP;493;41;2531;128;Normal
UDP;50;500;33317;64;DDOS-Attack
TCP;513;85;5001;128;Normal
TCP;1005;76;4546;64;Normal
TCP;885;1;257;64;Normal
ICMP;75;1037;66290;64;DDOS-Attack
UDP;165;113;6752;128;Normal
UDP;84;1000;59214;64;DDOS-Attack
UDP;52;1673;98823;64;DDOS-Attack
ICMP;40;8649;520978;64;DDOS-Attack
TCP;367;31;2046;128;Normal
UDP;209;40;2490;128;Normal
UDP;67;500;34846;64;DDOS-Attack
TCP;913;1;1;128;Normal
TCP;82;500;32670;64;DDOS-Attack
UDP;336;99;6107;64;Normal
TCP;67;500;29835;64;DDOS-Attack
UDP;86;11509;692632;64;DDOS-Attack
UDP;81;2589;154032;64;DDOS-Attack
ICMP;66;2127;129466;64;DDOS-Attack
ICMP;71;966;59592;64;DDOS-Attack
TCP;876;151;9147;64;Normal
UDP;592;121;7413;128;Normal
UDP;72;1000;57926;64;DDOS-Attack
TCP;562;48;2848;32;Normal
ICMP;40;1000;64708;64;DDOS-Attack
UDP;600;87;5302;64;Normal
UDP;67;500;28463;64;DDOS-Attack
UDP;387;24;1530;64;Normal
UDP;657;48;2987;64;Normal
UDP;67;500;25750;64;DDOS-Attack
UDP;63;3457;207721;64;DDOS-Attack
ICMP;47;1000;62166;64;DDOS-Attack
UDP;63;6511;386058;64;DDOS-Attack
UDP;61;500;25219;64;DDOS-Attack
TCP;66;708;44635;64;DDOS-Attack
UDP;61;500;29803;64;DDOS-Attack
UDP;559;39;2190;64;Normal
ICMP;90;908;57816;64;DDOS-Attack
UDP;65;8528;508826;64;DDOS-Attack
ICMP;69;2712;163018;64;DDOS-Attack
TCP;275;65;3770;64;Normal
UDP;737;1;1;128;Normal
ICMP;85;2636;159947;64;DDOS-Attack
UDP;425;80;4761;128;Normal
ICMP;57;500;25220;64;DDOS-Attack
TCP;705;91;5453;64;Normal
ICMP;67;500;26752;64;DDOS-Attack
ICMP;98;1118;67139;64;DDOS-Attack
ICMP;81;2965;177135;64;DDOS-Attack
ICMP;67;1000;57749;64;DDOS-Attack
ICMP;67;500;26304;64;DDOS-Attack
UDP;84;1844;107083;64;DDOS-Attack
UDP;71;1000;60165;64;DDOS-Attack
UDP;56;8782;530956;64;DDOS-Attack
ICMP;76;1628;95505;64;DDOS-Attack
TCP;560;1;208;64;Normal
TCP;68;3642;220866;64;DDOS-Attack
ICMP;55;3937;233636;64;DDOS-Attack
TCP;40;18;880;64;Normal
TCP;829;43;2552;32;Normal
UDP;69;524;36077;64;DDOS-Attack
UDP;440;27;1716;64;Normal
TCP;1001;108;6465;64;Normal
UDP;75;885;52005;64;DDOS-Attack
ICMP;59;1000;55340;64;DDOS-Attack
TCP;155;52;3171;64;Normal
ICMP;53;2499;150857;64;DDOS-Attack
TCP;1055;1;205;64;Normal
UDP;63;500;27805;64;DDOS-Attack
UDP;1079;188;11421;64;Normal
ICMP;81;3249;192929;64;DDOS-Attack
TCP;630;13;581;64;Normal
ICMP;845;83;5006;64;Normal
UDP;91;1440;85064;64;DDOS-Attack
TCP;1019;78;4780;128;Normal
ICMP;65;2559;156318;64;DDOS-Attack
UDP;49;1897;113898;64;DDOS-Attack
TCP;622;119;6991;64;Normal
UDP;540;182;10955;128;Normal
ICMP;71;519;34087;64;DDOS-Attack
TCP;691;40;2369;64;Normal
UDP;74;1296;79517;64;DDOS-Attack
TCP;48;565;36251;64;DDOS-Attack
TCP;713;88;5226;255;Normal
TCP;65;775;42668;64;DDOS-Attack
UDP;84;1000;58123;64;DDOS-Attack
ICMP;42;1000;57117;64;DDOS-Attack
UDP;953;89;5217;64;Normal
ICMP;596;11;643;64;Normal
ICMP;77;12734;764292;64;DDOS-Attack
ICMP;100;2545;149430;64;DDOS-Attack
TCP;1034;159;9378;64;Normal
ICMP;673;100;5854;32;Normal
UDP;64;1173;72059;64;DDOS-Attack
TCP;76;1000;61574;64;DDOS-Attack
ICMP;727;143;8604;64;Normal
TCP;755;50;3194;128;Normal
ICMP;637;59;3674;64;Normal
UDP;76;1895;114773;64;DDOS-Attack
ICMP;84;500;25594;64;DDOS-Attack
UDP;70;1585;96808;64;DDOS-Attack
UDP;73;1218;72813;64;DDOS-Attack
TCP;58;2561;154442;64;DDOS-Attack
UDP;50;1293;76826;64;DDOS-Attack
ICMP;48;1892;113172;64;DDOS-Attack
UDP;75;500;28757;64;DDOS-Attack
UDP;72;3090;182173;64;DDOS-Attack
ICMP;81;1000;62583;64;DDOS-Attack
TCP;66;665;42465;64;DDOS-Attack
TCP;84;612;35823;64;DDOS-Attack
TCP;607;9;544;255;Normal
UDP;91;1000;57755;64;DDOS-Attack
UDP;57;1000;62212;64;DDOS-Attack
UDP;185;78;4795;32;Normal
UDP;58;500;29699;64;DDOS-Attack
UDP;920;56;3429;64;Normal
TCP;174;14;889;64;Normal
TCP;226;1;1;128;Normal
UDP;545;61;3855;64;Normal
UDP;486;104;6055;64;Normal
ICMP;76;2646;158979;64;DDOS-Attack
UDP;80;1232;70879;64;DDOS-Attack
UDP;68;1744;106062;64;DDOS-Attack
ICMP;74;6383;381860;64;DDOS-Attack
UDP;75;3010;178143;64;DDOS-Attack
ICMP;80;4322;258358;64;DDOS-Attack
TCP;786;178;10679;64;Normal
ICMP;84;3895;234698;64;DDOS-Attack
ICMP;59;500;25527;64;DDOS-Attack
ICMP;78;500;33220;64;DDOS-Attack
ICMP;80;1000;62446;64;DDOS-Attack
UDP;89;2454;142810;64;DDOS-Attack
ICMP;70;1538;94593;64;DDOS-Attack
ICMP;60;1723;108154;64;DDOS-Attack
ICMP;85;500;34315;64;DDOS-Attack
UDP;74;6110;366720;64;DDOS-Attack
TCP;40;97;5913;32;Normal
UDP;87;960;57451;64;DDOS-Attack
ICMP;69;1000;62782;64;DDOS-Attack
ICMP;87;1000;63869;64;DDOS-Attack
TCP;633;27;1596;64;Normal
ICMP;627;9;611;128;Normal
TCP;346;29;1878;64;Normal
UDP;96;1000;57824;64;DDOS-Attack
ICMP;606;137;8385;32;Normal
UDP;64;646;38521;64;DDOS-Attack
UDP;56;1000;64980;64;DDOS-Attack
TCP;317;136;8290;64;Normal
ICMP;65;9477;565879;64;DDOS-Attack
TCP;617;148;9020;128;Normal
ICMP;60;1000;55082;64;DDOS-Attack
UDP;74;500;34772;64;DDOS-Attack
UDP;1144;79;4595;64;Normal
ICMP;77;8282;501633;64;DDOS-Attack
TCP;40;108;6362;64;Normal
UDP;71;500;31228;64;DDOS-Attack
UDP;87;3037;183805;64;DDOS-Attack
ICMP;70;3769;227080;64;DDOS-Attack
ICMP;79;18032;1079611;64;DDOS-Attack
ICMP;67;500;32178;64;DDOS-Attack
TCP;423;95;5806;64;Normal
ICMP;60;2255;131419;64;DDOS-Attack
UDP;57;2724;165879;64;DDOS-Attack
ICMP;66;1000;57398;64;DDOS-Attack
ICMP;70;1676;97189;64;DDOS-Attack
TCP;650;132;7744;64;Normal
TCP;372;34;1968;32;Normal
ICMP;77;1873;111175;64;DDOS-Attack
TCP;767;1;68;64;Normal
TCP;906;9;685;32;Normal
ICMP;76;729;46806;64;DDOS-Attack
UDP;40;1;53;64;Normal
UDP;89;1926;119682;64;DDOS-Attack
ICMP;89;1000;61389;64;DDOS-Attack
UDP;586;123;7368;128;Normal
UDP;70;2127;122772;64;DDOS-Attack
ICMP;99;1000;62406;64;DDOS-Attack
TCP;810;123;7216;64;Normal
ICMP;79;2022;123576;64;DDOS-Attack
TCP;914;111;6515;64;Normal
TCP;384;143;8396;255;Normal
UDP;171;35;2163;32;Normal
ICMP;40;5719;344874;64;DDOS-Attack
TCP;670;134;8070;32;Normal
ICMP;75;500;33176;64;DDOS-Attack
TCP;76;598;40085;64;DDOS-Attack
UDP;72;500;32901;64;DDOS-Attack
TCP;787;1;1;128;Normal
UDP;64;3371;203994;64;DDOS-Attack
UDP;55;500;28858;64;DDOS-Attack
UDP;290;62;3803;128;Normal
UDP;76;2236;132510;64;DDOS-Attack
UDP;61;2280;132354;64;DDOS-Attack
ICMP;47;589;40053;64;DDOS-Attack
ICMP;626;143;8497;255;Normal
TCP;1023;1;245;64;Normal
TCP;962;60;3504;64;Normal
ICMP;59;1000;63996;64;DDOS-Attack
ICMP;71;3074;188514;64;DDOS-Attack
ICMP;67;3391;201393;64;DDOS-Attack
TCP;566;78;4586;64;Normal
TCP;40;500;32019;64;DDOS-Attack
TCP;698;100;5846;64;Normal
ICMP;82;15153;912107;64;DDOS-Attack
ICMP;72;1000;61022;64;DDOS-Attack
TCP;79;1826;106660;64;DDOS-Attack
UDP;84;1000;59732;64;DDOS-Attack
UDP;71;2361;137119;64;DDOS-Attack
ICMP;50;500;31017;64;DDOS-Attack
ICMP;54;500;27265;64;DDOS-Attack
TCP;40;103;6085;128;Normal
TCP;443;48;3002;64;Normal
ICMP;752;196;11696;64;Normal
TCP;703;81;4863;128;Normal
ICMP;59;7290;434010;64;DDOS-Attack
TCP;338;167;10026;64;Normal
ICMP;90;1000;61797;64;DDOS-Attack
ICMP;77;3924;235282;64;DDOS-Attack
UDP;606;76;4559;32;Normal
UDP;72;5028;305976;64;DDOS-Attack
ICMP;48;5716;340467;64;DDOS-Attack
UDP;450;107;6574;32;Normal
TCP;640;135;8030;64;Normal
UDP;242;30;1736;64;Normal
UDP;69;5264;319769;64;DDOS-Attack
ICMP;70;1000;61983;64;DDOS-Attack
UDP;94;1444;91103;64;DDOS-Attack
UDP;78;3316;199603;64;DDOS-Attack
UDP;79;2065;122422;64;DDOS-Attack
UDP;52;1000;61582;64;DDOS-Attack
UDP;907;17;1211;64;Normal
UDP;61;12156;732026;64;DDOS-Attack
UDP;100;1176;67061;64;DDOS-Attack
UDP;102;1016;64540;64;DDOS-Attack
UDP;40;1000;57305;64;DDOS-Attack
UDP;53;500;30553;64;DDOS-Attack
UDP;105;1000;63696;64;DDOS-Attack
UDP;74;2284;135681;64;DDOS-Attack
TCP;70;4552;272367;64;DDOS-Attack
ICMP;81;1811;111982;64;DDOS-Attack
ICMP;88;1051;67369;64;DDOS-Attack
ICMP;88;1000;64218;64;DDOS-Attack
TCP;70;543;31638;64;DDOS-Attack
UDP;40;2199;133941;64;DDOS-Attack
UDP;80;4698;280249;64;DDOS-Attack
UDP;76;500;32039;64;DDOS-Attack
ICMP;69;1372;83056;64;DDOS-Attack
UDP;58;1000;61202;64;DDOS-Attack
TCP;364;133;7846;64;Normal
UDP;62;1000;56089;64;DDOS-Attack
ICMP;92;500;33555;64;DDOS-Attack
ICMP;74;1000;63696;64;DDOS-Attack
TCP;806;156;9334;255;Normal
ICMP;56;1596;93299;64;DDOS-Attack
ICMP;71;2144;127844;64;DDOS-Attack
UDP;82;5336;324990;64;DDOS-Attack
ICMP;64;500;30706;64;DDOS-Attack
ICMP;93;2806;172954;64;DDOS-Attack
ICMP;63;1206;76836;64;DDOS-Attack
ICMP;59;3802;232054;64;DDOS-Attack
TCP;1074;68;3892;64;Normal
UDP;73;1018;61292;64;DDOS-Attack
UDP;875;102;6253;64;Normal
TCP;1127;3;87;64;Normal
ICMP;50;970;59551;64;DDOS-Attack
UDP;57;706;44572;64;DDOS-Attack
ICMP;97;2985;176161;64;DDOS-Attack
ICMP;488;1;228;128;Normal
ICMP;78;2823;170812;64;DDOS-Attack
UDP;78;1000;63498;64;DDOS-Attack
UDP;47;3656;216348;64;DDOS-Attack
ICMP;48;1000;60458;64;DDOS-Attack
UDP;47;4986;298793;64;DDOS-Attack
TCP;42;1048;65291;64;DDOS-Attack
ICMP;90;500;27691;64;DDOS-Attack
UDP;64;1541;91507;64;DDOS-Attack
ICMP;56;500;33412;64;DDOS-Attack
ICMP;65;7014;420774;64;DDOS-Attack
UDP;65;2812;173640;64;DDOS-Attack
TCP;57;3258;198609;64;DDOS-Attack
UDP;48;1000;60487;64;DDOS-Attack
UDP;837;123;7500;64;Normal
UDP;90;10252;619368;64;DDOS-Attack
UDP;594;62;3710;64;Normal
UDP;582;189;11237;32;Normal
TCP;484;86;5234;64;Normal
ICMP;73;1968;116828;64;DDOS-Attack
UDP;894;58;3546;32;Normal
ICMP;58;500;28460;64;DDOS-Attack
ICMP;67;2932;172536;64;DDOS-Attack
ICMP;92;3196;195181;64;DDOS-Attack
UDP;43;757;40483;64;DDOS-Attack
ICMP;59;880;53250;64;DDOS-Attack
ICMP;72;1000;56244;64;DDOS-Attack
UDP;46;2027;126347;64;DDOS-Attack
ICMP;67;1090;65436;64;DDOS-Attack
TCP;65;5253;318096;64;DDOS-Attack
TCP;76;500;26307;64;DDOS-Attack
UDP;71;2675;162334;64;DDOS-Attack
ICMP;531;103;5982;64;Normal
TCP;682;124;7444;64;Normal
UDP;40;101;6227;32;Normal
ICMP;76;500;31850;64;DDOS-Attack
TCP;407;100;6057;64;Normal
ICMP;69;500;30318;64;DDOS-Attack
UDP;1070;48;2688;128;Normal
UDP;58;3161;189397;64;DDOS-Attack
UDP;76;11994;723783;64;DDOS-Attack
UDP;61;4060;241634;64;DDOS-Attack
TCP;620;106;6470;64;Normal
TCP;116;123;7560;64;Normal
TCP;752;1;29;64;Normal
ICMP;72;1252;75463;64;DDOS-Attack
UDP;387;161;9720;64;Normal
UDP;84;1508;90145;64;DDOS-Attack
TCP;258;7;616;64;Normal
UDP;65;3063;183119;64;DDOS-Attack
ICMP;76;6694;404375;64;DDOS-Attack
UDP;71;3838;229496;64;DDOS-Attack
UDP;60;1574;97936;64;DDOS-Attack
UDP;54;1087;68160;64;DDOS-Attack
ICMP;63;12262;733905;64;DDOS-Attack
TCP;809;1;249;32;Normal
TCP;40;69;3969;64;Normal
UDP;58;2826;164778;64;DDOS-Attack
ICMP;95;3784;222546;64;DDOS-Attack
UDP;80;1820;108058;64;DDOS-Attack
TCP;941;94;5628;64;Normal
TCP;896;44;2823;64;Normal
UDP;93;1000;60040;64;DDOS-Attack
UDP;67;3788;223208;64;DDOS-Attack
UDP;87;3303;199926;64;DDOS-Attack
UDP;1181;59;3690;64;Normal
TCP;387;86;5107;32;Normal
UDP;65;1000;64608;64;DDOS-Attack
UDP;69;1644;99080;64;DDOS-Attack
UDP;88;1514;90800;64;DDOS-Attack
TCP;700;110;6704;64;Normal
UDP;87;1199;68569;64;DDOS-Attack
TCP;592;100;6047;64;Normal
UDP;59;1091;70315;64;DDOS-Attack
TCP;85;3250;199287;64;DDOS-Attack
ICMP;57;1000;56788;64;DDOS-Attack
ICMP;65;1000;55786;64;DDOS-Attack
TCP;378;19;1109;128;Normal
TCP;370;144;8741;255;Normal
ICMP;50;1066;59337;64;DDOS-Attack
TCP;58;978;54967;64;DDOS-Attack
UDP;109;2487;148303;64;DDOS-Attack
UDP;614;177;10429;64;Normal
UDP;73;500;30809;64;DDOS-Attack
TCP;40;54;3222;255;Normal
TCP;40;1000;64710;64;DDOS-Attack
ICMP;58;6765;406664;64;DDOS-Attack
ICMP;54;2886;174858;64;DDOS-Attack
UDP;63;4145;249252;64;DDOS-Attack
UDP;556;75;4449;64;Normal
TCP;672;65;3795;128;Normal
ICMP;48;1000;62800;64;DDOS-Attack
ICMP;80;1652;96632;64;DDOS-Attack
ICMP;69;500;34644;64;DDOS-Attack
UDP;75;4074;242731;64;DDOS-Attack
ICMP;57;1759;108951;64;DDOS-Attack
UDP;80;1000;55304;64;DDOS-Attack
TCP;62;500;28549;64;DDOS-Attack
ICMP;72;1000;64331;64;DDOS-Attack
UDP;74;2074;121431;64;DDOS-Attack
TCP;61;500;27634;64;DDOS-Attack
ICMP;69;1000;58178;64;DDOS-Attack
UDP;84;4774;283394;64;DDOS-Attack
TCP;419;116;7136;128;Normal
ICMP;69;1943;119189;64;DDOS-Attack
ICMP;66;1889;109259;64;DDOS-Attack
ICMP;82;1000;60590;64;DDOS-Attack
UDP;77;1000;60961;64;DDOS-Attack
TCP;444;113;6890;64;Normal
UDP;48;2707;165636;64;DDOS-Attack
ICMP;78;1358;76940;64;DDOS-Attack
TCP;296;52;2982;128;Normal
UDP;64;1000;55481;64;DDOS-Attack
ICMP;936;74;4255;64;Normal
ICMP;67;2092;125228;64;DDOS-Attack
TCP;331;103;6269;32;Normal
UDP;67;500;28389;64;DDOS-Attack
UDP;42;2090;124725;64;DDOS-Attack
UDP;81;1520;86203;64;DDOS-Attack
UDP;64;2222;129167;64;DDOS-Attack
ICMP;83;1686;105561;64;DDOS-Attack
ICMP;69;1281;73654;64;DDOS-Attack
UDP;43;1000;64286;64;DDOS-Attack
TCP;653;151;9104;32;Normal
TCP;772;1;228;64;Normal
ICMP;73;11816;704819;64;DDOS-Attack
UDP;86;6105;367754;64;DDOS-Attack
UDP;65;1000;57952;64;DDOS-Attack
TCP;706;90;5424;64;Normal
ICMP;84;1000;62400;64;DDOS-Attack
ICMP;89;567;31870;64;DDOS-Attack
TCP;70;1170;70966;64;DDOS-Attack
UDP;72;756;41765;64;DDOS-Attack
ICMP;69;1682;101440;64;DDOS-Attack
TCP;331;46;2838;128;Normal
ICMP;62;500;25179;64;DDOS-Attack
UDP;66;1117;67633;64;DDOS-Attack
TCP;67;1;142;255;Normal
ICMP;48;500;33261;64;DDOS-Attack
TCP;736;66;3774;64;Normal
ICMP;55;1095;65608;64;DDOS-Attack
UDP;82;555;37956;64;DDOS-Attack
TCP;735;26;1636;64;Normal
ICMP;94;1000;59956;64;DDOS-Attack
TCP;744;1;255;64;Normal
TCP;367;44;2490;32;Normal
TCP;76;1471;92613;64;DDOS-Attack
TCP;401;68;3913;64;Normal
ICMP;81;3546;209754;64;DDOS-Attack
UDP;54;500;26245;64;DDOS-Attack
UDP;403;196;11683;32;Normal
TCP;836;62;3910;64;Normal
UDP;106;500;30009;64;DDOS-Attack
TCP;640;67;3936;64;Normal
UDP;90;5582;339143;64;DDOS-Attack
TCP;468;43;2722;64;Normal
TCP;989;158;9513;64;Normal
UDP;72;1000;57340;64;DDOS-Attack
UDP;62;1000;55908;64;DDOS-Attack
UDP;90;2853;169342;64;DDOS-Attack
UDP;81;500;34914;64;DDOS-Attack
ICMP;71;1000;59901;64;DDOS-Attack
UDP;80;500;25071;64;DDOS-Attack
UDP;60;5146;313435;64;DDOS-Attack
UDP;1091;107;6558;64;Normal
TCP;84;1000;63084;64;DDOS-Attack
ICMP;89;500;33623;64;DDOS-Attack
ICMP;83;2194;129817;64;DDOS-Attack
ICMP;71;500;25516;64;DDOS-Attack
TCP;464;51;3045;128;Normal
UDP;57;1000;59074;64;DDOS-Attack
UDP;1321;100;6108;64;Normal
ICMP;535;42;2592;128;Normal
TCP;394;50;2893;32;Normal
UDP;982;83;4935;64;Normal
ICMP;66;500;33120;64;DDOS-Attack
TCP;862;128;7645;128;Normal
TCP;40;49;2828;32;Normal
ICMP;71;824;51463;64;DDOS-Attack
ICMP;83;3208;195225;64;DDOS-Attack
UDP;76;2531;149417;64;DDOS-Attack
TCP;950;12;775;64;Normal
UDP;78;3172;187995;64;DDOS-Attack
ICMP;76;500;34476;64;DDOS-Attack
UDP;979;1;232;64;Normal
ICMP;69;654;36401;64;DDOS-Attack
TCP;478;101;5909;64;Normal
UDP;75;500;33318;64;DDOS-Attack
TCP;851;114;6708;64;Normal
ICMP;80;15176;907335;64;DDOS-Attack
UDP;40;2600;153951;64;DDOS-Attack
ICMP;96;5088;302755;64;DDOS-Attack
ICMP;87;1455;84678;64;DDOS-Attack
ICMP;52;1000;62627;64;DDOS-Attack
TCP;80;1811;111959;64;DDOS-Attack
UDP;74;629;40320;64;DDOS-Attack
ICMP;47;3073;185502;64;DDOS-Attack
ICMP;40;3014;182093;64;DDOS-Attack
TCP;803;63;3806;128;Normal
TCP;366;29;1540;64;Normal
TCP;637;61;3462;128;Normal
UDP;89;1647;97685;64;DDOS-Attack
UDP;63;3934;236249;64;DDOS-Attack
TCP;753;114;6980;64;Normal
UDP;68;1000;55227;64;DDOS-Attack
ICMP;63;2317;142207;64;DDOS-Attack
ICMP;67;500;33952;64;DDOS-Attack
UDP;74;3168;187166;64;DDOS-Attack
TCP;723;121;7254;128;Normal
UDP;71;1536;93339;64;DDOS-Attack
ICMP;82;1000;62134;64;DDOS-Attack
TCP;88;1426;89227;64;DDOS-Attack
UDP;82;2652;162305;64;DDOS-Attack
TCP;942;166;9790;64;Normal
ICMP;53;1000;64585;64;DDOS-Attack
ICMP;79;500;31922;64;DDOS-Attack
UDP;640;72;4485;64;Normal
UDP;69;1000;56779;64;DDOS-Attack
UDP;65;1767;108881;64;DDOS-Attack
UDP;59;2909;170673;64;DDOS-Attack
UDP;70;1000;60480;64;DDOS-Attack
ICMP;363;44;2749;64;Normal
TCP;782;42;2411;64;Normal
ICMP;71;7841;469078;64;DDOS-Attack
ICMP;86;500;25479;64;DDOS-Attack
ICMP;74;3042;183718;64;DDOS-Attack
ICMP;413;152;9205;255;Normal
ICMP;79;500;33894;64;DDOS-Attack
UDP;102;65;4038;64;Normal
UDP;82;1000;60584;64;DDOS-Attack
UDP;280;170;10185;128;Normal
UDP;61;500;28515;64;DDOS-Attack
TCP;40;1;156;32;Normal
TCP;74;1246;71059;64;DDOS-Attack
ICMP;66;2563;153378;64;DDOS-Attack
UDP;84;2275;135312;64;DDOS-Attack
ICMP;85;4563;273689;64;DDOS-Attack
ICMP;62;2061;124896;64;DDOS-Attack
UDP;510;132;8083;128;Normal
ICMP;64;3315;202210;64;DDOS-Attack
ICMP;61;4698;284280;64;DDOS-Attack
UDP;59;1000;62160;64;DDOS-Attack
UDP;53;3733;221914;64;DDOS-Attack
UDP;59;2827;167468;64;DDOS-Attack
UDP;454;153;9138;64;Normal
UDP;79;500;30579;64;DDOS-Attack
ICMP;57;5188;315593;64;DDOS-Attack
ICMP;52;500;28130;64;DDOS-Attack
ICMP;83;1959;113726;64;DDOS-Attack
ICMP;74;1000;62094;64;DDOS-Attack
UDP;625;3;51;64;Normal
ICMP;56;1859;111414;64;DDOS-Attack
ICMP;73;5554;330380;64;DDOS-Attack
ICMP;69;3042;186468;64;DDOS-Attack
ICMP;80;4645;280511;64;DDOS-Attack
UDP;55;1000;62960;64;DDOS-Attack
ICMP;85;3526;214457;64;DDOS-Attack
UDP;73;1000;60318;64;DDOS-Attack
ICMP;54;570;33587;64;DDOS-Attack
UDP;83;5067;304523;64;DDOS-Attack
UDP;40;1931;117871;64;DDOS-Attack
TCP;59;1000;62489;64;DDOS-Attack
TCP;71;8092;481183;64;DDOS-Attack
ICMP;92;2038;124618;64;DDOS-Attack
ICMP;80;833;52554;64;DDOS-Attack
ICMP;77;1000;59014;64;DDOS-Attack
TCP;44;753;49001;64;DDOS-Attack
UDP;55;500;30303;64;DDOS-Attack
ICMP;72;1104;65786;64;DDOS-Attack
UDP;731;95;5610;32;Normal
UDP;279;68;4187;64;Normal
TCP;67;1000;57175;64;DDOS-Attack
UDP;64;1223;72094;64;DDOS-Attack
ICMP;68;1000;64113;64;DDOS-Attack
TCP;451;18;1216;128;Normal
UDP;61;5070;306355;64;DDOS-Attack
ICMP;69;8849;532253;64;DDOS-Attack
ICMP;60;1000;56515;64;DDOS-Attack
TCP;40;1;126;32;Normal
ICMP;60;1000;64283;64;DDOS-Attack
UDP;48;13692;820748;64;DDOS-Attack
ICMP;68;2693;159377;64;DDOS-Attack
UDP;106;3882;235232;64;DDOS-Attack
UDP;1153;39;2322;128;Normal
UDP;53;500;27136;64;DDOS-Attack
ICMP;56;519;34553;64;DDOS-Attack
ICMP;79;1374;84278;64;DDOS-Attack
ICMP;75;500;30410;64;DDOS-Attack
UDP;70;2417;147828;64;DDOS-Attack
ICMP;45;5707;343756;64;DDOS-Attack
ICMP;61;643;40681;64;DDOS-Attack
TCP;790;88;5432;64;Normal
ICMP;43;3279;193196;64;DDOS-Attack
ICMP;40;3537;216655;64;DDOS-Attack
UDP;82;500;31603;64;DDOS-Attack
ICMP;69;504;27127;64;DDOS-Attack
ICMP;69;2046;120749;64;DDOS-Attack
UDP;634;1;1;64;Normal
TCP;378;24;1569;64;Normal
ICMP;85;1000;64725;64;DDOS-Attack
UDP;77;500;27848;64;DDOS-Attack
TCP;44;1122;65816;64;DDOS-Attack
ICMP;60;1136;66268;64;DDOS-Attack
TCP;486;176;10375;128;Normal
TCP;112;141;8269;128;Normal
UDP;61;500;27367;64;DDOS-Attack
ICMP;83;1000;62418;64;DDOS-Attack
TCP;642;191;11488;64;Normal
UDP;76;1000;58718;64;DDOS-Attack
UDP;65;10154;604596;64;DDOS-Attack
TCP;524;30;1959;64;Normal
UDP;58;4439;269541;64;DDOS-Attack
TCP;54;956;61957;64;DDOS-Attack
UDP;86;1000;57871;64;DDOS-Attack
UDP;40;500;31115;64;DDOS-Attack
UDP;67;3712;223326;64;DDOS-Attack
UDP;51;2455;151720;64;DDOS-Attack
UDP;86;595;38655;64;DDOS-Attack
ICMP;43;500;25950;64;DDOS-Attack
ICMP;40;9699;586018;64;DDOS-Attack
UDP;76;2328;139546;64;DDOS-Attack
UDP;92;2843;167579;64;DDOS-Attack
UDP;57;1000;59205;64;DDOS-Attack
ICMP;669;51;3026;128;Normal
TCP;804;98;5771;64;Normal
UDP;85;5520;328331;64;DDOS-Attack
ICMP;55;2410;147807;64;DDOS-Attack
UDP;74;1898;111197;64;DDOS-Attack
ICMP;66;4542;274402;64;DDOS-Attack
UDP;764;65;4013;64;Normal
ICMP;94;1198;75148;64;DDOS-Attack
ICMP;52;500;34007;64;DDOS-Attack
UDP;349;53;3277;64;Normal
ICMP;54;1000;63187;64;DDOS-Attack
UDP;52;8490;506226;64;DDOS-Attack
UDP;93;1000;62400;64;DDOS-Attack
ICMP;75;2130;126347;64;DDOS-Attack
UDP;98;1565;93447;64;DDOS-Attack
TCP;40;58;3309;64;Normal
TCP;58;3003;181354;64;DDOS-Attack
UDP;1100;125;7335;64;Normal
TCP;64;1484;92416;64;DDOS-Attack
TCP;70;1092;69628;64;DDOS-Attack
TCP;795;11;645;64;Normal
UDP;849;70;4104;64;Normal
UDP;321;155;9260;32;Normal
UDP;247;135;8276;64;Normal
ICMP;70;1000;64819;64;DDOS-Attack
UDP;91;1000;55540;64;DDOS-Attack
ICMP;61;3325;195362;64;DDOS-Attack
UDP;60;1000;57419;64;DDOS-Attack
ICMP;653;45;2635;64;Normal
UDP;66;1887;108980;64;DDOS-Attack
ICMP;1018;79;4892;128;Normal
ICMP;62;3280;192338;64;DDOS-Attack
UDP;41;3586;217586;64;DDOS-Attack
ICMP;231;53;3342;64;Normal
UDP;76;4549;269848;64;DDOS-Attack
ICMP;62;1000;56155;64;DDOS-Attack
ICMP;46;1000;59594;64;DDOS-Attack
TCP;511;65;3740;64;Normal
UDP;574;27;1787;64;Normal
UDP;836;4;114;255;Normal
TCP;593;38;2413;32;Normal
UDP;66;872;55316;64;DDOS-Attack
UDP;64;500;26216;64;DDOS-Attack
TCP;1247;65;3949;64;Normal
UDP;73;3789;225812;64;DDOS-Attack
TCP;446;2;229;32;Normal
ICMP;93;1104;61765;64;DDOS-Attack
UDP;73;1000;55548;64;DDOS-Attack
TCP;654;136;8006;128;Normal
ICMP;74;709;42948;64;DDOS-Attack
ICMP;77;847;53940;64;DDOS-Attack
UDP;60;3384;203019;64;DDOS-Attack
UDP;63;2274;140614;64;DDOS-Attack
TCP;71;1529;87913;64;DDOS-Attack
ICMP;88;1000;60335;64;DDOS-Attack
ICMP;87;2891;170543;64;DDOS-Attack
UDP;81;1393;83267;64;DDOS-Attack
